Job Title,Rating,Company Name,Keyword_Counts,Keyword_Score,Salary_Score,Salary_Estimate_Score,categorized_industry
Data Engineer,3.7,ServiceNow,"{'data': 11, 'machine learning': 0, 'analysis': 2, 'statistics': 0, 'research': 0, 'python': 1}",0.3423076923076923,136500.0,0.6152173913043478,Tech Industry
Machine Learning Engineer,-1.0,TalentCraft,"{'data': 10, 'machine learning': 3, 'analysis': 0, 'statistics': 0, 'research': 0, 'python': 0}",0.325,111500.0,0.5065217391304349,Other Industry
Data Engineer,4.1,Brad's Deals,"{'data': 18, 'machine learning': 0, 'analysis': 0, 'statistics': 0, 'research': 0, 'python': 2}",0.44615384615384623,111500.0,0.5065217391304349,Tech Industry
Data Engineer,3.7,Riskonnect,"{'data': 8, 'machine learning': 1, 'analysis': 0, 'statistics': 0, 'research': 0, 'python': 1}",0.2730769230769231,111500.0,0.5065217391304349,Tech Industry
Data Engineer,3.1,"Relevante, Inc","{'data': 42, 'machine learning': 0, 'analysis': 1, 'statistics': 1, 'research': 0, 'python': 1}",0.8788461538461538,85500.0,0.3934782608695653,Consulting Industry
Data Engineer,3.8,Concurrency,"{'data': 11, 'machine learning': 1, 'analysis': 0, 'statistics': 0, 'research': 1, 'python': 1}",0.3423076923076923,85500.0,0.3934782608695653,Tech Industry
Data Engineer,4.6,Kani Solutions,"{'data': 1, 'machine learning': 0, 'analysis': 0, 'statistics': 0, 'research': 0, 'python': 0}",0.11730769230769231,85500.0,0.3934782608695653,Other Industry
Data Engineer,4.1,Collabera,"{'data': 0, 'machine learning': 0, 'analysis': 0, 'statistics': 0, 'research': 0, 'python': 3}",0.15192307692307694,85500.0,0.3934782608695653,Tech Industry
Data Engineer,3.2,RAPP,"{'data': 8, 'machine learning': 0, 'analysis': 0, 'statistics': 0, 'research': 0, 'python': 1}",0.25576923076923075,85500.0,0.3934782608695653,Tech Industry
Data Engineer,4.0,"Insight Enterprises, Inc","{'data': 19, 'machine learning': 2, 'analysis': 1, 'statistics': 0, 'research': 0, 'python': 1}",0.4980769230769231,85500.0,0.3934782608695653,Tech Industry
Data Engineer,4.7,Capax Global,"{'data': 17, 'machine learning': 1, 'analysis': 0, 'statistics': 0, 'research': 0, 'python': 1}",0.4288461538461539,96500.0,0.44130434782608696,Tech Industry
Data Engineer,3.6,Signature Consultants,"{'data': 2, 'machine learning': 0, 'analysis': 0, 'statistics': 0, 'research': 0, 'python': 1}",0.15192307692307694,82500.0,0.3804347826086957,Other Industry
Big Data Engineer,4.1,Collabera,"{'data': 3, 'machine learning': 0, 'analysis': 0, 'statistics': 0, 'research': 0, 'python': 3}",0.20384615384615384,106500.0,0.48478260869565215,Tech Industry
